,CD3_T_cell-week1,Kupffer_cell_(Liver_resident_macrophage)-week1,Monocytes-derived_Macrophage-week1,Tregs-week1,cDC1-week1,B_cell-week1,CD4+_T_cell-week1,CD8+_T_cell-week1,Cholangiocyte-week1,Endothelial_cell-week1,Hepatic_stellate_cell-week1,Liver_sinusoid_endothelial_cell(LSECs)-week1,Mast_cell-week1,NK_cell-week1,pDC-week1,γδ_T_cell-week1,CD3_T_cell-week2,Kupffer_cell_(Liver_resident_macrophage)-week2,Monocytes-derived_Macrophage-week2,Tregs-week2,cDC1-week2,B_cell-week2,CD4+_T_cell-week2,CD8+_T_cell-week2,Cholangiocyte-week2,Endothelial_cell-week2,Hepatic_stellate_cell-week2,Liver_sinusoid_endothelial_cell(LSECs)-week2,Mast_cell-week2,NK_cell-week2,pDC-week2,γδ_T_cell-week2,CD3_T_cell-week4,Kupffer_cell_(Liver_resident_macrophage)-week4,Monocytes-derived_Macrophage-week4,Tregs-week4,cDC1-week4,B_cell-week4,CD4+_T_cell-week4,CD8+_T_cell-week4,Cholangiocyte-week4,Endothelial_cell-week4,Hepatic_stellate_cell-week4,Liver_sinusoid_endothelial_cell(LSECs)-week4,Mast_cell-week4,NK_cell-week4,pDC-week4,γδ_T_cell-week4,CD3_T_cell-week8,Kupffer_cell_(Liver_resident_macrophage)-week8,Monocytes-derived_Macrophage-week8,Tregs-week8,cDC1-week8,B_cell-week8,CD4+_T_cell-week8,CD8+_T_cell-week8,Cholangiocyte-week8,Endothelial_cell-week8,Hepatic_stellate_cell-week8,Liver_sinusoid_endothelial_cell(LSECs)-week8,Mast_cell-week8,NK_cell-week8,pDC-week8,γδ_T_cell-week8,CD3_T_cell-week12,Kupffer_cell_(Liver_resident_macrophage)-week12,Monocytes-derived_Macrophage-week12,Tregs-week12,cDC1-week12,B_cell-week12,CD4+_T_cell-week12,CD8+_T_cell-week12,Cholangiocyte-week12,Endothelial_cell-week12,Hepatic_stellate_cell-week12,Liver_sinusoid_endothelial_cell(LSECs)-week12,Mast_cell-week12,NK_cell-week12,pDC-week12,γδ_T_cell-week12
Mast_cell-week4,0.9021812445361338,0.9061206101396309,0.9173693330131156,1.019030209837909,1.1670447414278995,0.761024193240623,0.5719405381245134,0.7760032299298105,1.0454934899121808,0.7898225038449688,0.770153515223408,0.6340411871627782,0.5953825484210227,0.5246921943020939,0.2912560146531673,0.8458612134428561,0.5253988013501624,0.512920848351659,0.520096585844725,0.7954307196779424,1.3265204142945914,0.5102714808620088,0.5695996369914572,0.524460370058329,0.7617765631402691,0.6355715197891323,0.4406840244289274,0.6683697252767715,0.9058952276413917,0.8607538326282936,0.49832108901214256,0.4464008283858939,0.9370236704335052,0.6208567179166623,0.6051639711054031,0.9063585658879048,0.5362880717673357,0.6359913183600113,0.8916794810607216,0.9908731876123222,0.6494920855024408,0.6204341591824469,1.1675370238682374,0.7266764107183,0.0,0.6198135658700415,0.24788616696022403,1.0049677384562854,0.8816639448547313,0.5377681715798835,0.9053720659736496,1.0486038483707891,0.6733199541790917,0.7742194882381116,0.7307610170339807,0.6337176065815515,0.7364670535057118,0.7162585037899227,0.35395001864760745,0.9271244458464354,1.0430383979677578,0.7788712068204432,0.9524271902171874,0.5544850222621824,0.35947645026827324,0.7561980956893084,0.8281301738699175,0.6425108049408894,0.4082594289090524,0.5300875815238428,0.44152355934624843,0.516585509195445,0.6800505839000723,0.7602790246403399,0.804023383174229,0.6275238605757318,0.47876943023650276,0.7288835793678623,0.5865888738027065,0.6456285859693809
NK_cell-week4,0.7153619717527385,0.560200005519313,1.4025300921236818,0.7101309990912235,1.0771823465668517,0.4987924712458558,0.45585772117365597,0.8838474025403226,0.8571391053438064,0.4022764270934347,1.0150604023869774,0.5819830765981451,0.5580115550562277,0.6074962569017015,0.7692495406703608,0.7335149737310284,0.5972731140434873,0.6346816287506328,0.4497726206620878,0.7422029315445196,1.0475791938457992,0.6463692459793042,0.6817524765199148,0.40134134132977217,0.5766744512346507,0.7054752810488876,0.7129863524670601,0.7304121407625128,1.0341945608546577,0.7937294616880859,0.32217554524149516,0.6176602500526926,0.8007151976978851,0.660887579316555,0.5646319867544941,1.1989671893703786,0.6833927097919172,0.5669114377620585,0.4723452240648537,0.6567099911818048,1.0718250907944755,0.8593501082678424,1.0329874937676997,0.49357226048336267,0.6198135658700415,0.0,0.586997405888209,0.5879392908919754,0.9879556569497455,0.7196224473062824,0.5906833766045665,0.7873855087887074,1.236130789013888,0.4365769033512732,0.9203406943426202,0.7104281661981163,0.5088052543569976,0.901700853371683,0.5204382705582152,0.6859779778293524,1.2528308411611,1.0953884426809872,0.9195614005620028,0.347845492302142,0.6234454422235793,0.44456925422137517,0.528158947994283,1.0987263417075366,0.7805809924693901,0.6758147108594681,0.4351652800579545,0.6089498490789762,1.0868190174570553,1.014803811167095,0.7414626464106118,1.0291384984495888,0.6957733740538024,0.5315540916206792,0.438641357149276,0.5510912416388937
pDC-week4,0.8094858798447041,0.5737507809005284,0.8441597931855,0.876651975379661,0.8697769774849127,0.4844525505603968,0.4163908612584446,0.8285548241521888,0.9403066494095412,0.652555365440668,0.731194330182934,0.6138543420674738,0.619611049920749,0.4729771557364246,0.3275799467857292,0.8204667797243045,0.4723483439568479,0.6273868207315836,0.339174732324211,0.4924818496999319,1.0391981785974205,0.4626997054208918,0.3926812219938197,0.4049836026447552,0.2983100709958929,0.5146042834815892,0.5471303599345438,0.8724967310791915,0.656182106322414,0.5843971013129425,0.26687618290719484,0.12964053769167094,0.5818120338140119,0.5500360465847878,0.6120133090250895,0.7163915623655392,0.43432019932093213,0.6323295338946957,0.6640694838679063,1.0462160741616202,0.7369469320764173,0.4187109632084334,0.8679975317221008,0.6034184800910135,0.24788616696022403,0.586997405888209,0.0,0.939106764204423,0.9892480256565466,0.39560648760537,0.6298083157339144,0.8711679371793852,0.5446524789290074,0.6508645290421791,0.5606750580213412,0.5815122246570759,0.7565960503552297,0.5941915858437852,0.3623570446827383,0.7650022439799242,1.0341264255809886,0.625082451549708,0.8683732709760034,0.4984047913338052,0.40029874618068095,0.3361521237619314,0.6205404045268104,0.5894779099565235,0.43530291960974454,0.36843070967508773,0.40573173590421585,0.5384395078296439,0.8723628952665854,0.5885304013634725,0.551528524783341,0.5428615771159055,0.5057940278109738,0.574441553923215,0.45226562042722773,0.5933087323063413
γδ_T_cell-week4,0.8219263097393327,0.5461400972290901,1.40792778455066,0.5353180742750873,0.7069546002706237,0.4066859778924219,0.6144959880552818,1.2283126319427948,0.6677325544650726,0.7455166867278902,0.8877962728894006,0.5807562797375878,0.5950504550663271,0.8321304617779413,0.6571782411629222,0.8397271625911568,0.5214533001125561,0.5344789819387017,0.9988049693025254,0.9784831649838175,0.5774743718717253,0.5208435352144412,0.47757686531609267,0.4000132488178223,0.6510794002236098,0.47488826223103675,0.5723057926598805,0.571170755877535,1.1345948040485665,0.9116162475026512,0.48448908098795995,0.675973594771623,0.8322009435846256,0.44370688749724285,0.8636520883149423,0.8740745660436614,0.5925052849847433,0.36781154864363375,0.47781229852935536,0.7807902312599062,0.6675971366039631,0.5066347827238651,0.5149868438595149,0.9438823928943127,1.0049677384562854,0.5879392908919754,0.939106764204423,0.0,0.8955566388120244,0.6088109864956256,0.2637451807895571,0.6744634997282483,1.1129731253355746,0.36431568160522465,0.48661687885811444,0.7810652432852967,0.6118100861618471,0.46452929774849605,0.7241649328511861,0.4623073653325458,0.8188194751573123,0.49749836250075397,0.8880223799440632,0.3803174489891712,0.7233362225963256,0.7977534398399629,0.47208252898470604,0.7834256840834286,0.8516635910417715,0.5518214674473385,0.4927203300559868,0.5179351373779831,0.8142988203961959,0.6709390583281246,0.7592967686678188,1.0944462143013838,0.5563455167049665,0.6109113881307028,0.6187141359148518,0.5136768485940773
CD3_T_cell-week8,0.6661172416542344,1.06134482468684,0.875635351140784,1.1684034539651602,1.0231165396622128,1.0009568642666484,1.1005491122964415,0.5868074180962486,0.9124324654950351,1.1669977085509124,1.1783409604321575,1.1008819388632323,0.8450700548129642,0.7373805250434464,0.8228274718267239,0.8213480167878677,0.6480010452132008,0.7945063222997413,0.9646301634662263,1.3619540420250908,1.3969112496147211,0.48671534849813414,0.8359440458332286,0.6644630429296049,0.8957554679072796,0.7747307754992923,0.8384784513626319,0.7746752615817124,0.8357666337361297,0.7338934605192746,0.9060936813013809,1.0675629949857133,1.0087478503648408,0.69843960307534,0.6443196326917884,0.8013051463207115,0.804403690459927,0.5052958102748872,0.784039921424229,0.6690106776809055,1.1773004925564832,0.5590526386235448,1.0731951342367703,1.0760158058350142,0.8816639448547313,0.9879556569497455,0.9892480256565466,0.8955566388120244,0.0,1.1158132325880954,0.8597347398218718,0.9050519221477591,1.0358295272418727,0.9448264939222001,0.9261695851839458,0.8975225004996047,0.6398242381450356,1.1032818005148102,0.909386485985902,1.0454699682051942,1.318384411293759,0.8990524041235808,1.2414441263544798,0.8190873000099042,0.6602939429389211,1.2052515171005929,0.9756547256334461,0.9275903919758793,0.6752494145271464,0.7256921148752308,0.831088542142547,1.0208567199293197,1.0259819945667692,0.8955057776433055,0.8903975963931408,1.036497518726351,0.7917559083911274,0.9617231829680525,0.7922103232839459,0.8399342142641684
Kupffer_cell_(Liver_resident_macrophage)-week8,0.7642366889107519,0.6090845050258207,1.277428101654801,0.7397540984741513,0.9064676036833584,0.3655518488241676,0.7050795620378522,1.1295456015731653,0.6688566072918256,0.5041192032039035,0.608881075708436,0.6104166434987774,0.6114123272283941,0.29328893189212324,0.5034321617802489,0.8400984451001801,0.6592909208090528,0.3040699088444664,0.7256144224287948,0.6440859088607254,1.0024526731293273,0.5637229146835395,0.5334215867207215,0.6292301704731968,0.506897177554105,0.29792491698174794,0.35213713707862226,1.0695691915786452,0.8241503840135253,0.8464935002762818,0.5500101620836011,0.3191437479368343,0.8729463739427056,0.4572063682684001,0.5519784185746764,0.9234573661728047,0.7019793390255431,0.696693258000152,0.7796836163175338,0.8096192980361758,0.700871751617335,0.421457349495192,0.5780334792214552,0.6524788169543412,0.5377681715798835,0.7196224473062824,0.39560648760537,0.6088109864956256,1.1158132325880954,0.0,0.6747089459468432,1.1359529697383672,0.6920640104726485,0.5567962032300975,0.428368681213639,0.4632255481268126,1.0818034964760517,0.5342584007354032,0.41065795790368986,0.9519349148871139,0.8594363949830219,0.47331844378180854,1.295847739288935,0.6650483559605802,0.6872704858143031,0.5529555780747719,0.3218078218227307,0.6515873232928542,0.6129846217712704,0.35263770665267724,0.6341852590946084,0.6586050559024355,0.7454115692041579,0.584102164751872,0.881001214480033,0.9757129835963801,0.4628847805648981,0.6497580486014304,0.4462978034427545,0.7190575288839003
Monocytes-derived_Macrophage-week8,0.8193274408213571,0.20898447795999975,1.14528332841984,0.5385207395561789,0.528660703557472,0.29308474567986753,0.40260336184469725,0.8404329080749122,0.897953123291294,0.7201454461904262,0.7873838704983371,0.5383793218590396,0.5190406057178882,0.7186635076150008,0.5575760095578541,0.9605825955864535,0.3444198382739301,0.6596817909859618,0.7370516269238768,0.9345400634864485,0.6983207142822985,0.29614050452173335,0.25911512570809725,0.20713696321566089,0.3883657899899494,0.4606318907211432,0.5987295991277592,0.7352552090079344,0.5402610662404161,0.7115690506791817,0.376530674413613,0.42418427239504064,0.554232168731267,0.40249715836291067,0.7192350895059456,0.6747422868985298,0.2943994209586057,0.4763457369746008,0.2646046558367672,0.7752035514693212,0.559575424260987,0.5028323688388956,0.5293378500536694,0.9411533374924987,0.9053720659736496,0.5906833766045665,0.6298083157339144,0.2637451807895571,0.8597347398218718,0.6747089459468432,0.0,0.4247494211870253,0.7884550732843826,0.5051065144754019,0.6023873922534152,0.6457384549982395,0.40423424815359577,0.481707193029442,0.5859872218112712,0.5523710437828238,1.2051478601368,0.4618344448296926,0.5944057257280961,0.45783609542650117,0.6181146678520957,0.4377077172989631,0.4895929106738066,0.6757916623684035,0.6632790285410421,0.36374167249002165,0.43638684671862793,0.38735411156483546,0.8718939593269464,0.46121425062582055,0.48807084845895954,0.7630331002997773,0.6224068042628781,0.5635620722362966,0.379435379952864,0.2635840574344501
Tregs-week8,0.6560422705997246,0.42988661027674735,0.7433459163383056,0.6539093565989653,0.8513490018438479,0.6640449304396971,0.3264384373352237,1.0429130922730123,1.0922297415626756,0.8220870775562636,0.5541705866973294,0.8983728015756338,0.7814024501078948,0.9311116936092575,1.070353086464791,1.009451277265597,0.6106548761941093,1.2665657897501945,0.58853298679411,0.9737064012273243,1.005730660272996,0.680757681093313,0.7901358282507198,0.5962634129153442,0.7571511590432175,0.9112187517627893,1.1141307788064005,0.7001222775063907,0.6998115028460254,0.7716024792245816,0.6004328827231962,0.8393049712104343,0.6415647840196508,0.614564760432401,0.9248880935145327,0.7839935375734031,0.5932668174542165,0.8313964274768878,0.7195444962031885,0.9203063794624942,0.6285227335585161,0.8960993267948411,0.6672173084474147,1.3104670822392421,1.0486038483707891,0.7873855087887074,0.8711679371793852,0.6744634997282483,0.9050519221477591,1.1359529697383672,0.4247494211870253,0.0,0.9742695327576152,0.7555167918165457,0.8254176552942365,0.6523377428427903,0.3827210027178243,0.8267781462842153,0.847090537648471,0.6627808341373742,1.378999839698879,0.8520103242323178,0.5417621069847287,0.5160574149254882,0.7161019771321879,0.6006840194542187,0.6696509745620913,0.9530324412050002,1.0802426923947108,0.5527317488140092,0.8948492733437042,0.5388758829693974,0.8940602031315277,0.7529398779797255,0.5408775821839849,0.773983718455681,1.2700793435008468,0.5802132667675473,0.7958806739794371,0.727828541361787
cDC1-week8,1.2854710028012557,0.7195869192441615,0.8600038073480376,1.2249661840989805,0.8033018392044377,0.9931125107343094,1.0967667812881583,0.7926238497763803,1.3331297852480586,0.9547524030766594,0.8725105850262082,0.8768141123662824,1.1673429938939475,0.7246424581398486,0.6684189227731977,1.053216331937276,0.8299583749673234,1.083623328575472,0.9038642480418523,0.7801912934631837,0.9939621598158722,0.815849389132342,0.8527944030444365,0.946586250387804,0.8731133104675767,0.8523184285113948,0.7136582505716098,1.1023257007088305,0.649146962978949,1.1276420018379483,0.9704139434932508,0.7111707571712786,0.9551168257125917,0.9351150034350508,0.7390275491911471,0.9334300180146713,0.670390836365949,0.9434235650613068,0.9808851404804633,1.242681879959938,0.8202103569565272,0.6313771843914189,0.713229276913928,0.7776867149480238,0.6733199541790917,1.236130789013888,0.5446524789290074,1.1129731253355746,1.0358295272418727,0.6920640104726485,0.7884550732843826,0.9742695327576152,0.0,0.7946346665664602,0.9040298804386242,1.1115549518927499,0.8961931325713013,0.8684855548081265,0.6280880327759178,0.8909291125536074,1.250113309403949,0.46384005477240875,0.7698938724066342,0.9984437992203519,0.691855049920646,0.8017845357165171,0.9722164356128031,0.8998508637738645,0.5715097046974446,0.7733954505442897,0.6586367932489838,0.8157793299905193,1.136449248126673,0.4933652416975065,0.8973556386633266,0.5904395831711946,0.9575193560268352,1.079469511192016,0.9667544370044838,1.078946599208673
B_cell-week8,0.8887685703082631,0.6217453674320346,1.2230177919165137,0.7430182841476889,0.9108710382961197,0.6058178090868998,0.7180197978200905,0.8725707694244573,0.5172335862311894,0.6403357096016884,1.0584663588886305,0.7492306633831525,0.7366296016023524,0.5511843135212946,0.7533267346249906,0.9799812555967428,0.7062853635259108,0.716920484998261,0.6585706391028381,0.7564060107685051,0.9005709461139803,0.685843065901661,0.8011993141524901,0.5428669153513161,0.6392859628022751,0.5889095335118666,0.6915132193730074,0.49919414269038476,1.0622418500094029,0.8223285447090333,0.3462898020086951,0.7000895429999804,0.7227801304339918,0.6329291400802882,0.6384846708032312,1.2698679972440872,0.5184630590705633,0.31350310901489153,0.5611772838183335,0.9076259953321214,0.870397058338679,0.5457345831674806,0.8128908769616785,0.6150192786834894,0.7742194882381116,0.4365769033512732,0.6508645290421791,0.36431568160522465,0.9448264939222001,0.5567962032300975,0.5051065144754019,0.7555167918165457,0.7946346665664602,0.0,0.7914533669434475,0.8725978175263162,0.5407811745094218,0.6829449175074449,0.6189038978053285,0.5587109453900421,1.0201091250697754,0.5788755997498476,0.9286285058515118,0.4084259834224806,0.6249304844007805,0.6958712015172724,0.5376285630001768,1.1157088859553874,0.9578200322032766,0.5798742458440778,0.40004880715910585,0.4382995819843264,1.0650095282319172,0.6343266485276277,0.6865025264656915,1.1124421129900017,0.7351368236545363,0.6057008710027386,0.7782629093341243,0.8494678592076712
CD4+_T_cell-week8,0.7955321371222019,0.7798792321083337,0.9994582005583288,0.7342866313085636,0.4610113149967382,0.38187288227008964,0.5479447739183021,1.4875931059643523,0.8176279290639462,0.6929842923023721,0.5137128191233036,0.705910941518982,0.5314041749822951,0.6745511464575272,0.496545731107192,0.5721512433526376,0.6284697004480091,0.6290034362592607,0.7785669574027535,0.5459054565758367,0.7524278146783476,0.5402097127040646,0.4534626324350207,0.5180093820303504,0.4090178188147291,0.4321764969516513,0.7593530833547688,0.8198272371473339,1.0030517632385119,0.8860856474759875,0.6223878484304628,0.29244566510411885,0.7881721424010865,0.33153302871160406,0.7644063301292401,0.44570389022454204,0.6741977081405341,0.5553669711605823,0.6627395629238917,1.0588965688057437,0.5526017625387327,0.4007133866711956,0.4863504771044712,0.868266101163012,0.7307610170339807,0.9203406943426202,0.5606750580213412,0.48661687885811444,0.9261695851839458,0.428368681213639,0.6023873922534152,0.8254176552942365,0.9040298804386242,0.7914533669434475,0.0,0.5147206466718504,0.8675167327928354,0.5878308543123705,0.6447392949451853,0.5052933040336164,0.603182403636597,0.33497999096647135,1.2453258160069605,0.4544662780499402,0.6676619221295572,0.8724259221543345,0.5862400118269437,0.6839786781129944,0.8121848227087108,0.45420546310241416,0.5812770583880174,0.5781372272351405,0.7607990840123257,0.7106014915459242,0.6578739552708888,0.8447256483668143,0.42730258518596265,0.5981242221508236,0.7972448771241513,0.6256620522164993
CD8+_T_cell-week8,0.38129985861841176,0.5497596051404012,0.7521115426586118,0.4524428905147242,0.8991867423101042,0.33499503794030216,0.4121859781765601,1.0632460302830835,0.7192818837682715,0.5938061764828919,0.4919459256102269,0.8578998352859799,0.25663375670819377,0.35288598311882347,0.7217884140139761,1.026308686141964,0.6121348657577685,0.5749139616308352,0.4386454882033516,0.8765151260355433,1.3664526185312635,0.49735188561263377,0.6694956787999857,0.47491687807113103,0.5060310091360398,0.3698984706334201,0.6443272311648807,1.03232517439273,0.5329303926756994,0.5631672376325825,0.6378909288794771,0.46399489184961284,0.5634416654496373,0.27709666493064444,0.7053660194858153,0.5817184103768696,0.5290489917115948,0.8622018425357912,0.7029574093166322,0.724732520011304,0.6677236784005963,0.7564770995925764,0.8148875167103902,0.8963066070796143,0.6337176065815515,0.7104281661981163,0.5815122246570759,0.7810652432852967,0.8975225004996047,0.4632255481268126,0.6457384549982395,0.6523377428427903,1.1115549518927499,0.8725978175263162,0.5147206466718504,0.0,0.8084306051870738,0.7898366450758683,0.5432543915013607,1.024624904325982,1.1327805381309735,0.7092109267549662,1.2167948645917344,0.7626493358007473,0.774552083466652,0.6361716552239712,0.4830254279766997,0.903774750283185,0.8387537187060691,0.33576094932311995,0.9306494276619411,0.42405192984734563,0.5115695551337787,0.6077766299867353,0.7121457787593746,0.864320971177789,0.6915128589942143,0.4233937311521556,0.5243744186821406,0.45383198467942387
Cholangiocyte-week8,0.9427000975231677,0.5436893113994374,0.9368111060423089,0.9320569940327755,0.7921879890964723,0.8686981645709321,0.4722583109946893,0.6564461773898296,0.943887237321271,0.9704139445761711,0.7964687461400466,0.8667006889711143,0.6830602798021155,0.684943077648283,0.8185047749806633,0.8664793904655295,0.4720706418039812,0.8370762899387317,0.4978020641154304,1.0446781967443444,1.195013137937079,0.4617630294772085,0.6728610166638779,0.3016813280314874,0.6046006477416755,0.7494860943491193,0.8265871809632694,0.37129909257157856,0.7516291273023491,1.0589719127865542,0.5142685484987919,0.7607476683928459,0.9092885254339884,0.5645211144495931,0.7176848711209263,0.9651683375778031,0.3361799934061036,0.35268387015819,0.499917353036463,0.7818196863112941,0.8157884428581237,0.8438387712209474,1.0649070743528068,0.99390069568623,0.7364670535057118,0.5088052543569976,0.7565960503552297,0.6118100861618471,0.6398242381450356,1.0818034964760517,0.40423424815359577,0.3827210027178243,0.8961931325713013,0.5407811745094218,0.8675167327928354,0.8084306051870738,0.0,1.0696834166552405,0.5362754911258975,0.6500728036938275,1.3491214333357657,0.8300155987049656,0.6187322182046848,0.3752827071125402,0.5527992658029288,0.7856452891918848,0.7229265222866569,1.0499623694341675,0.8546338613733844,0.6046341088956044,0.47879612003080796,0.4031204235414546,1.012291839267383,0.7868442416886853,0.645243330593243,1.0720554677192287,0.8186511755772057,0.7524857737081476,0.7306721893017502,0.529586807117616
Endothelial_cell-week8,1.0221999505277453,0.7160945840846066,1.0615182373630374,0.7758099134249112,0.8445175934357484,0.4299248780617172,0.5087453379491358,1.0121609653512156,0.8314931103140311,0.9285886655539579,0.7310971942128273,0.3143234328621285,0.7087267314479835,1.0456127986479464,0.45617707809036656,1.0581565359785428,0.5885898931128903,0.6380315862348298,1.085263764455548,0.9178422418719929,0.43912335339513764,0.47564733661481196,0.4113281544381948,0.6509947499381659,0.7640017264335976,0.7011400352196977,0.5061213373104227,0.8885274223252404,0.990297979362706,0.5965688843468012,0.40481782203446026,0.4958403534757372,0.6683522643815691,0.7304169970858525,0.8344683307107941,0.7808481576012494,0.7041350193019641,0.6388175634085554,0.6926682529408599,0.9491385059262479,0.3877670922627743,0.5450790655602878,0.6789865952578775,1.164067634728383,0.7162585037899227,0.901700853371683,0.5941915858437852,0.46452929774849605,1.1032818005148102,0.5342584007354032,0.481707193029442,0.8267781462842153,0.8684855548081265,0.6829449175074449,0.5878308543123705,0.7898366450758683,1.0696834166552405,0.0,0.7164405559580173,0.8456854448750856,0.8252265702336998,0.47415878744871165,0.8896933287556109,0.5973990344962863,0.5942143959892019,0.7066534927660018,0.6340682850167354,0.3371122280802842,0.6261502464813813,0.6121202768278936,0.6099777800909777,0.654593120801263,0.643227765888415,0.6830910956409931,0.8126417434545687,0.6431196275812392,0.7343926565357075,0.8601416972392472,0.49439745498886845,0.639391330711055
Hepatic_stellate_cell-week8,0.9864734366590312,0.5738707354722274,0.9311188487729034,0.8848789210233347,0.9113388752399012,0.6128452361365639,0.5146089503953171,0.7677778918191885,0.9348425948569415,0.7914560820570957,0.4641025803592128,0.4434244481750472,0.49132747839180557,0.33975518992252973,0.5652538299504626,0.6241856759089888,0.2739176695424179,0.4592586790811848,0.3880264659673549,0.7129198258712137,1.132543114922746,0.3197540028505914,0.5775692203530838,0.3588378977431046,0.4778056242665806,0.367819525571648,0.27154824177030756,0.8735738001829576,0.7902996001344719,1.0085464801209307,0.47607735056279954,0.3955986341656319,0.9697378629033468,0.42696420643927235,0.5421524673769313,0.8104554784756817,0.5505136171145142,0.4925334954325479,0.642454951154418,0.49390686918171467,0.8328743836951152,0.6633011131237196,0.8157051794274991,0.6156312013562001,0.35395001864760745,0.5204382705582152,0.3623570446827383,0.7241649328511861,0.909386485985902,0.41065795790368986,0.5859872218112712,0.847090537648471,0.6280880327759178,0.6189038978053285,0.6447392949451853,0.5432543915013607,0.5362754911258975,0.7164405559580173,0.0,0.8568408886674723,1.2633085473688468,0.4956128798205651,0.9476558354803273,0.420104107220699,0.5095379617486805,0.5917628974267292,0.2957535649137052,0.7776170174845822,0.30653321738479966,0.5886417395533018,0.4507118393700561,0.53935702857639,0.7145388196820498,0.502456617970497,1.1089579964195304,0.8051204814302677,0.686064169538221,0.9202683339157929,0.3756475552889138,0.5086681963159194
Liver_sinusoid_endothelial_cell(LSECs)-week8,0.8276844698930272,0.7435804350569395,1.0082446322630756,0.5240064389680756,0.6125875325634713,0.5871073234982767,0.7231630745298849,1.333107141102047,0.9475991527039193,0.6580595079384467,0.9948199878755924,0.9413400843481317,0.7089969851969963,0.9698445242145225,0.767819260442427,0.5568664195944465,0.5898539412992498,1.1053831827581786,0.6559974486419644,0.5503966652463793,0.626569112924927,0.9129070248249507,0.6364845094779726,0.5424054378866991,0.5813697100860526,0.6397759441433843,1.0894780074698052,0.5079788404573946,1.1046465054959493,1.0073101599234402,0.6576561710902414,0.6229999706632674,0.7593799666145895,0.6211469431433132,1.0581958533204203,0.5744794964993689,0.7589256990343249,0.6213573404126249,0.5149769333952516,1.1581222330044718,0.8323184457375905,0.5289845805856132,0.45250972517693155,0.6078434540098338,0.9271244458464354,0.6859779778293524,0.7650022439799242,0.4623073653325458,1.0454699682051942,0.9519349148871139,0.5523710437828238,0.6627808341373742,0.8909291125536074,0.5587109453900421,0.5052933040336164,1.024624904325982,0.6500728036938275,0.8456854448750856,0.8568408886674723,0.0,0.6939063756193051,0.5365907680275244,0.58104499304659,0.45262915863970576,0.7465267615746018,0.7553543724367022,0.8524052176952666,0.9942971196636452,0.959358023401261,0.777018460279965,0.41462453850900916,0.6451171237101612,1.0737950561440588,0.6073980375269528,0.6186669868893738,0.6534986207577052,0.6464335431611585,0.6082436780050859,1.0380472124574007,0.6786188663208708
Mast_cell-week8,1.1316791059733458,1.427040016807662,0.9786250227169021,0.7831113428695841,0.7903942312908834,1.0418969797201885,1.1046310064827296,1.455820049711264,0.5314559998047956,1.2342003620361306,1.0761422582781546,1.149032344857917,0.9377781748047272,1.2110055797173895,0.8086091016528558,0.8528755108834019,1.1195671114351917,0.7900022476251902,1.166738086752479,0.725004985219003,0.6576595003757022,1.2645114477683608,0.8418142317571975,1.0693363073451922,0.8901178653503842,0.837742360710809,1.1280951231567207,0.674381913176172,1.4161645118671362,1.0820765043198957,1.0022759270444632,0.82441946571579,1.0068429685002436,0.9593882279581657,1.5371927185057515,0.7886897660480536,1.1032473339586364,0.9169315046930765,1.1803419153671852,1.325057221119112,0.7981391496487025,0.8364899041032756,0.9438428214813848,1.0192543450179754,1.0430383979677578,1.2528308411611,1.0341264255809886,0.8188194751573123,1.318384411293759,0.8594363949830219,1.2051478601368,1.378999839698879,1.250113309403949,1.0201091250697754,0.603182403636597,1.1327805381309735,1.3491214333357657,0.8252265702336998,1.2633085473688468,0.6939063756193051,0.0,0.8383167144429903,1.0261070394309757,1.0065611174773115,1.2652200231729047,1.255608009007743,1.13213957590931,0.7153112890867954,1.2606526459647527,1.0895597965813595,1.0477709951414123,0.990981032687808,0.6992167252993555,0.9917984649958008,0.9535300018292854,1.0995160503975436,0.5552737402740822,0.9504095496417149,1.3486442855636769,1.005051880971776
NK_cell-week8,1.0784609809474401,0.7529258585296732,0.7964494865381914,0.6966015123433486,0.3980229569988538,0.4966813527634998,0.8261121710728951,1.0168701756785006,0.762076493631968,0.915313216705762,0.6560028591138749,0.6191376878773329,0.526709335621505,0.6045862734914147,0.5081162947908855,0.7294917785585262,0.4833597836054294,0.7202979038329405,0.8451926935171685,0.6407875824200087,0.7473344710876078,0.4517318479601278,0.5382313941321067,0.5504766754835563,0.5353196625848771,0.3400324005485499,0.6148859748760827,0.8315591426529158,0.7909216731685667,0.8840817759909773,0.7003609740590764,0.44056473239880567,0.6951746862313186,0.39406886330994717,0.7588789714855604,0.5146401537189034,0.5584034158327885,0.49038639639939574,0.6030917423282836,0.8707912860724818,0.522302168964142,0.3702739714533565,0.42875172237031745,0.7495377529830439,0.7788712068204432,1.0953884426809872,0.625082451549708,0.49749836250075397,0.8990524041235808,0.47331844378180854,0.4618344448296926,0.8520103242323178,0.46384005477240875,0.5788755997498476,0.33497999096647135,0.7092109267549662,0.8300155987049656,0.47415878744871165,0.4956128798205651,0.5365907680275244,0.8383167144429903,0.0,0.9891095607043848,0.6321070402983411,0.7583084440323304,0.931670805541552,0.5661499914469121,0.7414429287422064,0.6253680194053108,0.6018899959311914,0.5404866993519297,0.49039062727128946,0.6853337717443027,0.2408205242691962,0.8355432147302189,0.6210621604033284,0.6191238402186461,0.8709265619958375,0.8137821620079237,0.6170797013516629
